,gene1,gene2,combined_score
2230,ENSG00000204435,ENSG00000240053,1
2231,ENSG00000240053,ENSG00000204435,1
2232,ENSG00000231056,ENSG00000111846,1
2233,ENSG00000111846,ENSG00000231056,1
2234,ENSG00000145979,ENSG00000289257,1
2235,ENSG00000289257,ENSG00000145979,1
2236,ENSG00000158553,ENSG00000220758,1
2237,ENSG00000220758,ENSG00000158553,1
2238,ENSG00000079950,ENSG00000225343,1
2239,ENSG00000225343,ENSG00000079950,1
2240,ENSG00000112699,ENSG00000054598,1
2241,ENSG00000054598,ENSG00000112699,1
2242,ENSG00000112699,ENSG00000280916,1
2243,ENSG00000280916,ENSG00000112699,1
2244,ENSG00000054598,ENSG00000280916,1
2245,ENSG00000280916,ENSG00000054598,1
2246,ENSG00000174156,ENSG00000230845,1
2247,ENSG00000230845,ENSG00000174156,1
2248,ENSG00000135298,ENSG00000230910,1
2249,ENSG00000230910,ENSG00000135298,1
2250,ENSG00000135298,ENSG00000288712,1
2251,ENSG00000288712,ENSG00000135298,1
2252,ENSG00000230910,ENSG00000288712,1
2253,ENSG00000288712,ENSG00000230910,1
2254,ENSG00000180573,ENSG00000180596,1
2255,ENSG00000180596,ENSG00000180573,1
2256,ENSG00000180573,ENSG00000291336,1
2257,ENSG00000291336,ENSG00000180573,1
2258,ENSG00000180596,ENSG00000291336,1
2259,ENSG00000291336,ENSG00000180596,1
2260,ENSG00000186577,ENSG00000225339,1
2261,ENSG00000225339,ENSG00000186577,1
2262,ENSG00000186577,ENSG00000137309,1
2263,ENSG00000137309,ENSG00000186577,1
2264,ENSG00000225339,ENSG00000137309,1
2265,ENSG00000137309,ENSG00000225339,1
2266,ENSG00000175048,ENSG00000286482,1
2267,ENSG00000286482,ENSG00000175048,1
2268,ENSG00000231881,ENSG00000183239,1
2269,ENSG00000183239,ENSG00000231881,1
2270,ENSG00000227598,ENSG00000285730,1
2271,ENSG00000285730,ENSG00000227598,1
2272,ENSG00000227598,ENSG00000265828,1
2273,ENSG00000265828,ENSG00000227598,1
2274,ENSG00000227598,ENSG00000213066,1
2275,ENSG00000213066,ENSG00000227598,1
2276,ENSG00000227598,ENSG00000272980,1
2277,ENSG00000272980,ENSG00000227598,1
2278,ENSG00000285730,ENSG00000265828,1
2279,ENSG00000265828,ENSG00000285730,1
2280,ENSG00000285730,ENSG00000213066,1
2281,ENSG00000213066,ENSG00000285730,1
2282,ENSG00000285730,ENSG00000272980,1
2283,ENSG00000272980,ENSG00000285730,1
2284,ENSG00000265828,ENSG00000213066,1
2285,ENSG00000213066,ENSG00000265828,1
2286,ENSG00000265828,ENSG00000272980,1
2287,ENSG00000272980,ENSG00000265828,1
2288,ENSG00000213066,ENSG00000272980,1
2289,ENSG00000272980,ENSG00000213066,1
2290,ENSG00000130338,ENSG00000188451,1
2291,ENSG00000188451,ENSG00000130338,1
2292,ENSG00000198563,ENSG00000254870,1
2293,ENSG00000254870,ENSG00000198563,1
2294,ENSG00000198563,ENSG00000265236,1
2295,ENSG00000265236,ENSG00000198563,1
2296,ENSG00000198563,ENSG00000234006,1
2297,ENSG00000234006,ENSG00000198563,1
2298,ENSG00000198563,ENSG00000213760,1
2299,ENSG00000213760,ENSG00000198563,1
2300,ENSG00000198563,ENSG00000204498,1
2301,ENSG00000204498,ENSG00000198563,1
2302,ENSG00000254870,ENSG00000265236,1
2303,ENSG00000265236,ENSG00000254870,1
2304,ENSG00000254870,ENSG00000234006,1
2305,ENSG00000234006,ENSG00000254870,1
2306,ENSG00000254870,ENSG00000213760,1
2307,ENSG00000213760,ENSG00000254870,1
2308,ENSG00000254870,ENSG00000204498,1
2309,ENSG00000204498,ENSG00000254870,1
2310,ENSG00000265236,ENSG00000234006,1
2311,ENSG00000234006,ENSG00000265236,1
2312,ENSG00000265236,ENSG00000213760,1
2313,ENSG00000213760,ENSG00000265236,1
2314,ENSG00000265236,ENSG00000204498,1
2315,ENSG00000204498,ENSG00000265236,1
2316,ENSG00000234006,ENSG00000213760,1
2317,ENSG00000213760,ENSG00000234006,1
2318,ENSG00000234006,ENSG00000204498,1
2319,ENSG00000204498,ENSG00000234006,1
2320,ENSG00000213760,ENSG00000204498,1
2321,ENSG00000204498,ENSG00000213760,1
2322,ENSG00000289559,ENSG00000289047,1
2323,ENSG00000289047,ENSG00000289559,1
2324,ENSG00000272501,ENSG00000206344,1
2325,ENSG00000206344,ENSG00000272501,1
2326,ENSG00000241216,ENSG00000216863,1
2327,ENSG00000216863,ENSG00000241216,1
2328,ENSG00000279368,ENSG00000261211,1
2329,ENSG00000261211,ENSG00000279368,1
2330,ENSG00000279368,ENSG00000226281,1
2331,ENSG00000226281,ENSG00000279368,1
2332,ENSG00000261211,ENSG00000226281,1
2333,ENSG00000226281,ENSG00000261211,1
2334,ENSG00000231046,ENSG00000173214,1
2335,ENSG00000173214,ENSG00000231046,1
2336,ENSG00000280236,ENSG00000112462,1
2337,ENSG00000112462,ENSG00000280236,1
2338,ENSG00000096088,ENSG00000112561,1
2339,ENSG00000112561,ENSG00000096088,1
2340,ENSG00000204569,ENSG00000204568,1
2341,ENSG00000204568,ENSG00000204569,1
2342,ENSG00000137200,ENSG00000198937,1
2343,ENSG00000198937,ENSG00000137200,1
2344,ENSG00000170899,ENSG00000202198,1
2345,ENSG00000202198,ENSG00000170899,1
2346,ENSG00000170899,ENSG00000283293,1
2347,ENSG00000283293,ENSG00000170899,1
2348,ENSG00000202198,ENSG00000283293,1
2349,ENSG00000283293,ENSG00000202198,1
2350,ENSG00000237499,ENSG00000118503,1
2351,ENSG00000118503,ENSG00000237499,1
2352,ENSG00000199094,ENSG00000279289,1
2353,ENSG00000279289,ENSG00000199094,1
2354,ENSG00000112782,ENSG00000231769,1
2355,ENSG00000231769,ENSG00000112782,1
2356,ENSG00000137216,ENSG00000137225,1
2357,ENSG00000137225,ENSG00000137216,1
2358,ENSG00000272114,ENSG00000112715,1
2359,ENSG00000112715,ENSG00000272114,1
2360,ENSG00000137413,ENSG00000188112,1
2361,ENSG00000188112,ENSG00000137413,1
2362,ENSG00000276410,ENSG00000234816,1
2363,ENSG00000234816,ENSG00000276410,1
2364,ENSG00000276410,ENSG00000287080,1
2365,ENSG00000287080,ENSG00000276410,1
2366,ENSG00000234816,ENSG00000287080,1
2367,ENSG00000287080,ENSG00000234816,1
2368,ENSG00000271888,ENSG00000008083,1
2369,ENSG00000008083,ENSG00000271888,1
2370,ENSG00000271888,ENSG00000235488,1
2371,ENSG00000235488,ENSG00000271888,1
2372,ENSG00000008083,ENSG00000235488,1
2373,ENSG00000235488,ENSG00000008083,1
2374,ENSG00000213972,ENSG00000079691,1
2375,ENSG00000079691,ENSG00000213972,1
2376,ENSG00000261839,ENSG00000196812,1
2377,ENSG00000196812,ENSG00000261839,1
2378,ENSG00000261839,ENSG00000269293,1
2379,ENSG00000269293,ENSG00000261839,1
2380,ENSG00000196812,ENSG00000269293,1
2381,ENSG00000269293,ENSG00000196812,1
2382,ENSG00000197251,ENSG00000204188,1
2383,ENSG00000204188,ENSG00000197251,1
2384,ENSG00000197251,ENSG00000293518,1
2385,ENSG00000293518,ENSG00000197251,1
2386,ENSG00000204188,ENSG00000293518,1
2387,ENSG00000293518,ENSG00000204188,1
2388,ENSG00000237685,ENSG00000216359,1
2389,ENSG00000216359,ENSG00000237685,1
2390,ENSG00000118420,ENSG00000083097,1
2391,ENSG00000083097,ENSG00000118420,1
2392,ENSG00000283064,ENSG00000274290,1
2393,ENSG00000274290,ENSG00000283064,1
2394,ENSG00000283064,ENSG00000158373,1
2395,ENSG00000158373,ENSG00000283064,1
2396,ENSG00000274290,ENSG00000158373,1
2397,ENSG00000158373,ENSG00000274290,1
2398,ENSG00000218359,ENSG00000286885,1
2399,ENSG00000286885,ENSG00000218359,1
2400,ENSG00000240606,ENSG00000135549,1
2401,ENSG00000135549,ENSG00000240606,1
2402,ENSG00000207419,ENSG00000111863,1
2403,ENSG00000111863,ENSG00000207419,1
2404,ENSG00000207419,ENSG00000287593,1
2405,ENSG00000287593,ENSG00000207419,1
2406,ENSG00000111863,ENSG00000287593,1
2407,ENSG00000287593,ENSG00000111863,1
2408,ENSG00000198523,ENSG00000286339,1
2409,ENSG00000286339,ENSG00000198523,1
2410,ENSG00000275221,ENSG00000233822,1
2411,ENSG00000233822,ENSG00000275221,1
2412,ENSG00000204516,ENSG00000201680,1
2413,ENSG00000201680,ENSG00000204516,1
2414,ENSG00000204516,ENSG00000286940,1
2415,ENSG00000286940,ENSG00000204516,1
2416,ENSG00000201680,ENSG00000286940,1
2417,ENSG00000286940,ENSG00000201680,1
2418,ENSG00000274997,ENSG00000265565,1
2419,ENSG00000265565,ENSG00000274997,1
2420,ENSG00000274997,ENSG00000197903,1
2421,ENSG00000197903,ENSG00000274997,1
2422,ENSG00000265565,ENSG00000197903,1
2423,ENSG00000197903,ENSG00000265565,1
2424,ENSG00000285703,ENSG00000278332,1
2425,ENSG00000278332,ENSG00000285703,1
2426,ENSG00000285703,ENSG00000270666,1
2427,ENSG00000270666,ENSG00000285703,1
2428,ENSG00000285703,ENSG00000218347,1
2429,ENSG00000218347,ENSG00000285703,1
2430,ENSG00000278332,ENSG00000270666,1
2431,ENSG00000270666,ENSG00000278332,1
2432,ENSG00000278332,ENSG00000218347,1
2433,ENSG00000218347,ENSG00000278332,1
2434,ENSG00000270666,ENSG00000218347,1
2435,ENSG00000218347,ENSG00000270666,1
2436,ENSG00000217275,ENSG00000277720,1
2437,ENSG00000277720,ENSG00000217275,1
2438,ENSG00000217275,ENSG00000274750,1
2439,ENSG00000274750,ENSG00000217275,1
2440,ENSG00000217275,ENSG00000273802,1
2441,ENSG00000273802,ENSG00000217275,1
2442,ENSG00000217275,ENSG00000276966,1
2443,ENSG00000276966,ENSG00000217275,1
2444,ENSG00000217275,ENSG00000277075,1
2445,ENSG00000277075,ENSG00000217275,1
2446,ENSG00000277720,ENSG00000274750,1
2447,ENSG00000274750,ENSG00000277720,1
2448,ENSG00000277720,ENSG00000273802,1
2449,ENSG00000273802,ENSG00000277720,1
2450,ENSG00000277720,ENSG00000276966,1
2451,ENSG00000276966,ENSG00000277720,1
2452,ENSG00000277720,ENSG00000277075,1
2453,ENSG00000277075,ENSG00000277720,1
2454,ENSG00000274750,ENSG00000273802,1
2455,ENSG00000273802,ENSG00000274750,1
2456,ENSG00000274750,ENSG00000276966,1
2457,ENSG00000276966,ENSG00000274750,1
2458,ENSG00000274750,ENSG00000277075,1
2459,ENSG00000277075,ENSG00000274750,1
2460,ENSG00000273802,ENSG00000276966,1
2461,ENSG00000276966,ENSG00000273802,1
2462,ENSG00000273802,ENSG00000277075,1
2463,ENSG00000277075,ENSG00000273802,1
2464,ENSG00000276966,ENSG00000277075,1
2465,ENSG00000277075,ENSG00000276966,1
2466,ENSG00000223967,ENSG00000156508,1
2467,ENSG00000156508,ENSG00000223967,1
2468,ENSG00000223967,ENSG00000229862,1
2469,ENSG00000229862,ENSG00000223967,1
2470,ENSG00000156508,ENSG00000229862,1
2471,ENSG00000229862,ENSG00000156508,1
2472,ENSG00000278588,ENSG00000273983,1
2473,ENSG00000273983,ENSG00000278588,1
2474,ENSG00000278588,ENSG00000218690,1
2475,ENSG00000218690,ENSG00000278588,1
2476,ENSG00000278588,ENSG00000290789,1
2477,ENSG00000290789,ENSG00000278588,1
2478,ENSG00000273983,ENSG00000218690,1
2479,ENSG00000218690,ENSG00000273983,1
2480,ENSG00000273983,ENSG00000290789,1
2481,ENSG00000290789,ENSG00000273983,1
2482,ENSG00000218690,ENSG00000290789,1
2483,ENSG00000290789,ENSG00000218690,1
2484,ENSG00000175048,ENSG00000286482,1
2485,ENSG00000286482,ENSG00000175048,1
2486,ENSG00000112697,ENSG00000225793,1
2487,ENSG00000225793,ENSG00000112697,1
2488,ENSG00000124596,ENSG00000287678,1
2489,ENSG00000287678,ENSG00000124596,1
2490,ENSG00000251988,ENSG00000146457,1
2491,ENSG00000146457,ENSG00000251988,1
2492,ENSG00000224164,ENSG00000112308,1
2493,ENSG00000112308,ENSG00000224164,1
2494,ENSG00000224164,ENSG00000288851,1
2495,ENSG00000288851,ENSG00000224164,1
2496,ENSG00000112308,ENSG00000288851,1
2497,ENSG00000288851,ENSG00000112308,1
2498,ENSG00000124593,ENSG00000278224,1
2499,ENSG00000278224,ENSG00000124593,1
2500,ENSG00000224557,ENSG00000291111,1
2501,ENSG00000291111,ENSG00000224557,1
2502,ENSG00000146399,ENSG00000218194,1
2503,ENSG00000218194,ENSG00000146399,1
2504,ENSG00000198523,ENSG00000286339,1
2505,ENSG00000286339,ENSG00000198523,1
2506,ENSG00000079950,ENSG00000225343,1
2507,ENSG00000225343,ENSG00000079950,1
2508,ENSG00000124635,ENSG00000196787,1
2509,ENSG00000196787,ENSG00000124635,1
2510,ENSG00000124635,ENSG00000276180,1
2511,ENSG00000276180,ENSG00000124635,1
2512,ENSG00000124635,ENSG00000290032,1
2513,ENSG00000290032,ENSG00000124635,1
2514,ENSG00000196787,ENSG00000276180,1
2515,ENSG00000276180,ENSG00000196787,1
2516,ENSG00000196787,ENSG00000290032,1
2517,ENSG00000290032,ENSG00000196787,1
2518,ENSG00000276180,ENSG00000290032,1
2519,ENSG00000290032,ENSG00000276180,1
2520,ENSG00000286522,ENSG00000278463,1
2521,ENSG00000278463,ENSG00000286522,1
2522,ENSG00000213435,ENSG00000124659,1
2523,ENSG00000124659,ENSG00000213435,1
2524,ENSG00000213722,ENSG00000213719,1
2525,ENSG00000213719,ENSG00000213722,1
2526,ENSG00000288587,ENSG00000199332,1
2527,ENSG00000199332,ENSG00000288587,1
2528,ENSG00000276410,ENSG00000234816,1
2529,ENSG00000234816,ENSG00000276410,1
2530,ENSG00000236603,ENSG00000204592,1
2531,ENSG00000204592,ENSG00000236603,1
2532,ENSG00000283265,ENSG00000220412,1
2533,ENSG00000220412,ENSG00000283265,1
2534,ENSG00000216718,ENSG00000213972,1
2535,ENSG00000213972,ENSG00000216718,1
2536,ENSG00000283265,ENSG00000220412,1
2537,ENSG00000220412,ENSG00000283265,1
2538,ENSG00000288520,ENSG00000074706,1
2539,ENSG00000074706,ENSG00000288520,1
2540,ENSG00000288879,ENSG00000276404,1
2541,ENSG00000276404,ENSG00000288879,1
2542,ENSG00000288879,ENSG00000186577,1
2543,ENSG00000186577,ENSG00000288879,1
2544,ENSG00000288879,ENSG00000225339,1
2545,ENSG00000225339,ENSG00000288879,1
2546,ENSG00000288879,ENSG00000137309,1
2547,ENSG00000137309,ENSG00000288879,1
2548,ENSG00000276404,ENSG00000186577,1
2549,ENSG00000186577,ENSG00000276404,1
2550,ENSG00000276404,ENSG00000225339,1
2551,ENSG00000225339,ENSG00000276404,1
2552,ENSG00000276404,ENSG00000137309,1
2553,ENSG00000137309,ENSG00000276404,1
2554,ENSG00000186577,ENSG00000225339,1
2555,ENSG00000225339,ENSG00000186577,1
2556,ENSG00000186577,ENSG00000137309,1
2557,ENSG00000137309,ENSG00000186577,1
2558,ENSG00000225339,ENSG00000137309,1
2559,ENSG00000137309,ENSG00000225339,1
2560,ENSG00000224371,ENSG00000233342,1
2561,ENSG00000233342,ENSG00000224371,1
2562,ENSG00000137198,ENSG00000124788,1
2563,ENSG00000124788,ENSG00000137198,1
2564,ENSG00000216718,ENSG00000213972,1
2565,ENSG00000213972,ENSG00000216718,1
2566,ENSG00000157778,ENSG00000230487,1
2567,ENSG00000230487,ENSG00000157778,1
2568,ENSG00000058091,ENSG00000251154,1
2569,ENSG00000251154,ENSG00000058091,1
2570,ENSG00000287699,ENSG00000234444,1
2571,ENSG00000234444,ENSG00000287699,1
2572,ENSG00000235077,ENSG00000214142,1
2573,ENSG00000214142,ENSG00000235077,1
2574,ENSG00000235077,ENSG00000188186,1
2575,ENSG00000188186,ENSG00000235077,1
2576,ENSG00000235077,ENSG00000288976,1
2577,ENSG00000288976,ENSG00000235077,1
2578,ENSG00000214142,ENSG00000188186,1
2579,ENSG00000188186,ENSG00000214142,1
2580,ENSG00000214142,ENSG00000288976,1
2581,ENSG00000288976,ENSG00000214142,1
2582,ENSG00000188186,ENSG00000288976,1
2583,ENSG00000288976,ENSG00000188186,1
2584,ENSG00000164647,ENSG00000157214,1
2585,ENSG00000157214,ENSG00000164647,1
2586,ENSG00000136271,ENSG00000158604,1
2587,ENSG00000158604,ENSG00000136271,1
2588,ENSG00000136271,ENSG00000287574,1
2589,ENSG00000287574,ENSG00000136271,1
2590,ENSG00000158604,ENSG00000287574,1
2591,ENSG00000287574,ENSG00000158604,1
2592,ENSG00000235077,ENSG00000214142,1
2593,ENSG00000214142,ENSG00000235077,1
2594,ENSG00000158604,ENSG00000287574,1
2595,ENSG00000287574,ENSG00000158604,1
2596,ENSG00000165125,ENSG00000106123,1
2597,ENSG00000106123,ENSG00000165125,1
2598,ENSG00000165125,ENSG00000224970,1
2599,ENSG00000224970,ENSG00000165125,1
2600,ENSG00000106123,ENSG00000224970,1
2601,ENSG00000224970,ENSG00000106123,1
2602,ENSG00000253508,ENSG00000106031,1
2603,ENSG00000106031,ENSG00000253508,1
2604,ENSG00000253508,ENSG00000243766,1
2605,ENSG00000243766,ENSG00000253508,1
2606,ENSG00000106031,ENSG00000243766,1
2607,ENSG00000243766,ENSG00000106031,1
2608,ENSG00000214106,ENSG00000157212,1
2609,ENSG00000157212,ENSG00000214106,1
2610,ENSG00000256646,ENSG00000106588,1
2611,ENSG00000106588,ENSG00000256646,1
2612,ENSG00000256646,ENSG00000106591,1
2613,ENSG00000106591,ENSG00000256646,1
2614,ENSG00000106588,ENSG00000106591,1
2615,ENSG00000106591,ENSG00000106588,1
2616,ENSG00000173041,ENSG00000223974,1
2617,ENSG00000223974,ENSG00000173041,1
2618,ENSG00000173041,ENSG00000235349,1
2619,ENSG00000235349,ENSG00000173041,1
2620,ENSG00000173041,ENSG00000213642,1
2621,ENSG00000213642,ENSG00000173041,1
2622,ENSG00000173041,ENSG00000286456,1
2623,ENSG00000286456,ENSG00000173041,1
2624,ENSG00000223974,ENSG00000235349,1
2625,ENSG00000235349,ENSG00000223974,1
2626,ENSG00000223974,ENSG00000213642,1
2627,ENSG00000213642,ENSG00000223974,1
2628,ENSG00000223974,ENSG00000286456,1
2629,ENSG00000286456,ENSG00000223974,1
2630,ENSG00000235349,ENSG00000213642,1
2631,ENSG00000213642,ENSG00000235349,1
2632,ENSG00000235349,ENSG00000286456,1
2633,ENSG00000286456,ENSG00000235349,1
2634,ENSG00000213642,ENSG00000286456,1
2635,ENSG00000286456,ENSG00000213642,1
2636,ENSG00000211724,ENSG00000227550,1
2637,ENSG00000227550,ENSG00000211724,1
2638,ENSG00000170629,ENSG00000291139,1
2639,ENSG00000291139,ENSG00000170629,1
2640,ENSG00000170629,ENSG00000105819,1
2641,ENSG00000105819,ENSG00000170629,1
2642,ENSG00000291139,ENSG00000105819,1
2643,ENSG00000105819,ENSG00000291139,1
2644,ENSG00000277265,ENSG00000291099,1
2645,ENSG00000291099,ENSG00000277265,1
2646,ENSG00000224163,ENSG00000135253,1
2647,ENSG00000135253,ENSG00000224163,1
2648,ENSG00000180354,ENSG00000251660,1
2649,ENSG00000251660,ENSG00000180354,1
2650,ENSG00000180354,ENSG00000225907,1
2651,ENSG00000225907,ENSG00000180354,1
2652,ENSG00000251660,ENSG00000225907,1
2653,ENSG00000225907,ENSG00000251660,1
2654,ENSG00000214106,ENSG00000157212,1
2655,ENSG00000157212,ENSG00000214106,1
2656,ENSG00000211747,ENSG00000251578,1
2657,ENSG00000251578,ENSG00000211747,1
2658,ENSG00000211747,ENSG00000240578,1
2659,ENSG00000240578,ENSG00000211747,1
2660,ENSG00000211747,ENSG00000211749,1
2661,ENSG00000211749,ENSG00000211747,1
2662,ENSG00000251578,ENSG00000240578,1
2663,ENSG00000240578,ENSG00000251578,1
2664,ENSG00000251578,ENSG00000211749,1
2665,ENSG00000211749,ENSG00000251578,1
2666,ENSG00000240578,ENSG00000211749,1
2667,ENSG00000211749,ENSG00000240578,1
2668,ENSG00000164855,ENSG00000157778,1
2669,ENSG00000157778,ENSG00000164855,1
2670,ENSG00000164855,ENSG00000230487,1
2671,ENSG00000230487,ENSG00000164855,1
2672,ENSG00000157778,ENSG00000230487,1
2673,ENSG00000230487,ENSG00000157778,1
2674,ENSG00000122687,ENSG00000286192,1
2675,ENSG00000286192,ENSG00000122687,1
2676,ENSG00000122687,ENSG00000106268,1
2677,ENSG00000106268,ENSG00000122687,1
2678,ENSG00000286192,ENSG00000106268,1
2679,ENSG00000106268,ENSG00000286192,1
2680,ENSG00000256646,ENSG00000106588,1
2681,ENSG00000106588,ENSG00000256646,1
2682,ENSG00000256646,ENSG00000106591,1
2683,ENSG00000106591,ENSG00000256646,1
2684,ENSG00000106588,ENSG00000106591,1
2685,ENSG00000106591,ENSG00000106588,1
2686,ENSG00000106034,ENSG00000202225,1
2687,ENSG00000202225,ENSG00000106034,1
2688,ENSG00000285716,ENSG00000234922,1
2689,ENSG00000234922,ENSG00000285716,1
2690,ENSG00000285716,ENSG00000202233,1
2691,ENSG00000202233,ENSG00000285716,1
2692,ENSG00000234922,ENSG00000202233,1
2693,ENSG00000202233,ENSG00000234922,1
2694,ENSG00000128602,ENSG00000243230,1
2695,ENSG00000243230,ENSG00000128602,1
2696,ENSG00000005981,ENSG00000279525,1
2697,ENSG00000279525,ENSG00000005981,1
2698,ENSG00000005981,ENSG00000231170,1
2699,ENSG00000231170,ENSG00000005981,1
2700,ENSG00000279525,ENSG00000231170,1
2701,ENSG00000231170,ENSG00000279525,1
2702,ENSG00000166925,ENSG00000289760,1
2703,ENSG00000289760,ENSG00000166925,1
2704,ENSG00000058091,ENSG00000251154,1
2705,ENSG00000251154,ENSG00000058091,1
2706,ENSG00000132437,ENSG00000132436,1
2707,ENSG00000132436,ENSG00000132437,1
2708,ENSG00000132437,ENSG00000290114,1
2709,ENSG00000290114,ENSG00000132437,1
2710,ENSG00000132436,ENSG00000290114,1
2711,ENSG00000290114,ENSG00000132436,1
2712,ENSG00000165125,ENSG00000289938,1
2713,ENSG00000289938,ENSG00000165125,1
2714,ENSG00000165125,ENSG00000106123,1
2715,ENSG00000106123,ENSG00000165125,1
2716,ENSG00000289938,ENSG00000106123,1
2717,ENSG00000106123,ENSG00000289938,1
2718,ENSG00000127399,ENSG00000106526,1
2719,ENSG00000106526,ENSG00000127399,1
2720,ENSG00000127399,ENSG00000293476,1
2721,ENSG00000293476,ENSG00000127399,1
2722,ENSG00000106526,ENSG00000293476,1
2723,ENSG00000293476,ENSG00000106526,1
2724,ENSG00000105810,ENSG00000237819,1
2725,ENSG00000237819,ENSG00000105810,1
2726,ENSG00000256646,ENSG00000106588,1
2727,ENSG00000106588,ENSG00000256646,1
2728,ENSG00000256646,ENSG00000106591,1
2729,ENSG00000106591,ENSG00000256646,1
2730,ENSG00000106588,ENSG00000106591,1
2731,ENSG00000106591,ENSG00000106588,1
2732,ENSG00000211747,ENSG00000251578,1
2733,ENSG00000251578,ENSG00000211747,1
2734,ENSG00000211747,ENSG00000240578,1
2735,ENSG00000240578,ENSG00000211747,1
2736,ENSG00000211747,ENSG00000211749,1
2737,ENSG00000211749,ENSG00000211747,1
2738,ENSG00000251578,ENSG00000240578,1
2739,ENSG00000240578,ENSG00000251578,1
2740,ENSG00000251578,ENSG00000211749,1
2741,ENSG00000211749,ENSG00000251578,1
2742,ENSG00000240578,ENSG00000211749,1
2743,ENSG00000211749,ENSG00000240578,1
2744,ENSG00000205578,ENSG00000130305,1
2745,ENSG00000130305,ENSG00000205578,1
2746,ENSG00000205578,ENSG00000225005,1
2747,ENSG00000225005,ENSG00000205578,1
2748,ENSG00000205578,ENSG00000146755,1
2749,ENSG00000146755,ENSG00000205578,1
2750,ENSG00000130305,ENSG00000225005,1
2751,ENSG00000225005,ENSG00000130305,1
2752,ENSG00000130305,ENSG00000146755,1
2753,ENSG00000146755,ENSG00000130305,1
2754,ENSG00000225005,ENSG00000146755,1
2755,ENSG00000146755,ENSG00000225005,1
2756,ENSG00000106483,ENSG00000086289,1
2757,ENSG00000086289,ENSG00000106483,1
2758,ENSG00000106483,ENSG00000086288,1
2759,ENSG00000086288,ENSG00000106483,1
2760,ENSG00000086289,ENSG00000086288,1
2761,ENSG00000086288,ENSG00000086289,1
2762,ENSG00000277265,ENSG00000291099,1
2763,ENSG00000291099,ENSG00000277265,1
2764,ENSG00000264520,ENSG00000226874,1
2765,ENSG00000226874,ENSG00000264520,1
2766,ENSG00000086300,ENSG00000225792,1
2767,ENSG00000225792,ENSG00000086300,1
2768,ENSG00000127399,ENSG00000106526,1
2769,ENSG00000106526,ENSG00000127399,1
2770,ENSG00000127399,ENSG00000293476,1
2771,ENSG00000293476,ENSG00000127399,1
2772,ENSG00000106526,ENSG00000293476,1
2773,ENSG00000293476,ENSG00000106526,1
2774,ENSG00000106344,ENSG00000238750,1
2775,ENSG00000238750,ENSG00000106344,1
